Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
SBIN,01-Apr-2024,25-Apr-2024,CE,620.00,134.65,139.00,134.65,138.75,139.00,138.75,14.00,159.16,28.96,97500.00,19500.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,630.00,-,-,-,115.90,115.90,131.45,-,-,-,12000.00,-,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,640.00,123.55,124.50,117.20,120.15,120.15,121.55,22.00,251.49,40.29,60000.00,-4500.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,650.00,108.55,113.75,108.00,112.00,112.00,112.00,16.00,182.71,26.71,81000.00,-,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,660.00,101.00,101.00,100.00,100.75,100.75,100.75,5.00,57.05,7.55,18000.00,4500.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,665.00,-,-,-,95.65,-,97.20,-,-,-,-,-,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,670.00,-,-,-,85.00,85.00,92.40,-,-,-,39000.00,-,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,675.00,-,-,-,80.75,80.75,87.65,-,-,-,1500.00,-,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,680.00,83.15,83.95,81.85,83.95,83.95,83.00,8.00,91.54,9.94,66000.00,-1500.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,685.00,-,-,-,79.25,-,78.35,-,-,-,-,-,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,690.00,71.15,71.15,71.15,71.15,71.15,73.80,1.00,11.42,1.07,25500.00,-,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,695.00,-,-,-,71.60,-,69.35,-,-,-,-,-,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,700.00,64.80,66.95,58.40,63.55,63.55,63.55,147.00,1682.12,138.62,735000.00,-31500.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,705.00,-,-,-,43.50,43.25,60.70,-,-,-,13500.00,-,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,710.00,56.15,56.15,50.65,53.60,53.60,56.55,8.00,91.66,6.46,49500.00,-,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,715.00,51.40,51.40,51.35,51.35,51.35,52.50,2.00,22.99,1.54,25500.00,-,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,720.00,48.00,48.00,42.00,46.70,46.20,46.70,211.00,2423.16,144.36,1117500.00,211500.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,725.00,40.35,42.35,40.35,42.10,41.85,42.10,7.00,80.45,4.33,25500.00,1500.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,730.00,39.55,40.90,34.00,38.05,37.45,38.05,253.00,2912.77,142.42,517500.00,10500.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,735.00,37.45,37.45,30.80,34.25,33.75,34.25,83.00,957.27,42.20,109500.00,-28500.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,740.00,33.00,34.65,27.35,30.85,30.20,30.85,1136.00,13127.73,518.13,1462500.00,-34500.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,745.00,28.80,30.15,24.00,27.35,27.05,27.35,968.00,11210.91,393.51,237000.00,-124500.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,750.00,24.95,27.50,21.30,24.10,23.95,24.10,4770.00,55387.51,1725.01,3013500.00,-421500.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,755.00,23.45,24.15,18.65,21.25,21.00,21.25,2176.00,25329.93,686.73,480000.00,225000.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,760.00,18.00,21.50,16.25,18.65,18.30,18.65,11029.00,128832.71,3102.11,2922000.00,1308000.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,765.00,17.95,18.65,14.05,16.15,16.00,16.15,3323.00,38942.36,810.94,370500.00,201000.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,770.00,15.95,16.30,12.10,13.90,13.75,13.90,6781.00,79763.38,1442.83,1492500.00,456000.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,775.00,13.50,14.05,10.40,11.90,11.70,11.90,1907.00,22513.83,344.96,456000.00,123000.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,780.00,10.20,12.15,8.85,10.05,10.15,10.05,5475.00,64919.32,861.82,2277000.00,615000.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,785.00,9.75,10.50,7.55,8.70,8.55,8.70,1251.00,14898.46,167.93,283500.00,93000.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,790.00,8.65,9.15,6.35,7.35,7.25,7.35,2436.00,29148.14,281.54,969000.00,198000.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,795.00,7.10,7.85,5.45,6.20,6.30,6.20,610.00,7335.60,61.35,225000.00,73500.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,800.00,6.00,6.85,4.60,5.25,5.20,5.25,5387.00,65097.91,453.91,4348500.00,996000.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,805.00,5.60,5.80,3.95,4.40,4.40,4.40,403.00,4894.84,28.62,228000.00,135000.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,810.00,4.65,5.00,3.30,3.70,3.70,3.70,657.00,8022.91,40.36,585000.00,150000.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,815.00,3.90,4.30,2.80,3.15,3.10,3.15,146.00,1792.39,7.54,111000.00,63000.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,820.00,3.70,3.70,2.35,2.60,2.65,2.60,888.00,10961.20,38.80,1033500.00,409500.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,825.00,3.10,3.25,2.05,2.25,2.35,2.25,139.00,1725.31,5.19,135000.00,90000.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,830.00,2.75,2.80,1.70,1.90,1.90,1.90,514.00,6415.77,16.47,447000.00,241500.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,835.00,2.20,2.35,1.50,1.65,1.65,3.00,53.00,665.40,1.57,40500.00,31500.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,840.00,2.10,2.10,1.30,1.45,1.40,1.45,461.00,5819.66,11.06,355500.00,196500.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,845.00,1.75,1.75,1.20,1.25,1.25,1.25,26.00,330.11,0.56,16500.00,15000.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,850.00,1.70,1.80,1.05,1.15,1.15,1.15,1475.00,18835.27,29.02,1549500.00,393000.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,860.00,1.50,1.50,0.85,0.90,0.90,0.90,271.00,3500.37,4.47,199500.00,91500.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,870.00,1.20,1.20,0.65,0.75,0.75,0.75,284.00,3709.85,3.65,271500.00,81000.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,880.00,1.05,1.05,0.55,0.55,0.55,0.55,230.00,3038.41,2.41,250500.00,108000.00,758.30
SBIN,01-Apr-2024,25-Apr-2024,CE,890.00,0.85,0.85,0.45,0.55,0.50,0.55,196.00,2618.37,1.77,294000.00,189000.00,758.30
SBIN,01-Apr-2024,30-May-2024,CE,620.00,-,-,-,142.75,-,146.75,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,640.00,-,-,-,125.20,-,127.95,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,650.00,-,-,-,116.75,-,118.80,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,660.00,-,-,-,108.60,-,109.85,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,670.00,-,-,-,100.65,-,101.10,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,680.00,-,-,-,93.00,-,92.65,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,690.00,-,-,-,85.70,-,84.50,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,695.00,-,-,-,76.00,-,80.60,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,700.00,-,-,-,78.65,-,76.70,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,705.00,-,-,-,68.60,-,72.95,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,710.00,-,-,-,71.95,-,69.30,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,715.00,-,-,-,61.55,-,65.75,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,720.00,-,-,-,51.95,51.95,62.25,-,-,-,16500.00,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,725.00,-,-,-,55.00,-,58.85,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,730.00,-,-,-,59.70,-,55.60,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,735.00,-,-,-,48.85,-,52.50,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,740.00,-,-,-,42.95,42.95,49.45,-,-,-,18000.00,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,745.00,-,-,-,43.15,-,46.50,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,750.00,38.55,38.55,35.30,36.95,36.45,36.95,54.00,637.29,29.79,723000.00,6000.00,758.30
SBIN,01-Apr-2024,30-May-2024,CE,755.00,37.90,37.90,37.90,37.90,37.90,41.00,1.00,11.89,0.57,1500.00,1500.00,758.30
SBIN,01-Apr-2024,30-May-2024,CE,760.00,32.45,34.00,30.50,31.90,31.60,31.90,36.00,427.65,17.25,66000.00,13500.00,758.30
SBIN,01-Apr-2024,30-May-2024,CE,765.00,-,-,-,33.10,-,35.95,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,770.00,26.50,27.00,26.20,26.65,26.65,26.65,4.00,47.80,1.60,21000.00,-1500.00,758.30
SBIN,01-Apr-2024,30-May-2024,CE,775.00,-,-,-,28.80,-,31.35,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,780.00,21.00,24.80,21.00,22.40,22.40,22.40,9.00,108.46,3.16,12000.00,6000.00,758.30
SBIN,01-Apr-2024,30-May-2024,CE,785.00,-,-,-,24.85,-,27.20,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,790.00,-,-,-,31.45,-,25.25,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,795.00,-,-,-,21.35,-,23.45,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,800.00,16.70,18.25,15.70,16.20,16.05,16.20,132.00,1616.97,32.97,591000.00,48000.00,758.30
SBIN,01-Apr-2024,30-May-2024,CE,805.00,-,-,-,18.25,-,20.10,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,810.00,12.00,12.00,12.00,12.00,12.00,18.60,1.00,12.33,0.18,4500.00,1500.00,758.30
SBIN,01-Apr-2024,30-May-2024,CE,820.00,12.00,12.00,12.00,12.00,12.00,15.80,2.00,24.96,0.36,6000.00,1500.00,758.30
SBIN,01-Apr-2024,30-May-2024,CE,830.00,-,-,-,19.30,-,13.40,-,-,-,-,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,840.00,8.00,8.00,8.00,8.00,8.00,11.25,1.00,12.72,0.12,54000.00,-,758.30
SBIN,01-Apr-2024,30-May-2024,CE,850.00,6.95,7.05,5.90,6.00,6.00,9.45,7.00,89.94,0.69,13500.00,10500.00,758.30
SBIN,01-Apr-2024,30-May-2024,CE,860.00,3.00,3.00,3.00,3.00,3.00,7.85,1.00,12.95,0.04,4500.00,1500.00,758.30
SBIN,01-Apr-2024,30-May-2024,CE,880.00,3.00,3.00,3.00,3.00,3.00,3.00,1.00,13.24,0.04,1500.00,-,758.30
SBIN,01-Apr-2024,27-Jun-2024,CE,660.00,-,-,-,111.35,-,116.40,-,-,-,-,-,758.30
SBIN,01-Apr-2024,27-Jun-2024,CE,680.00,-,-,-,95.40,-,100.15,-,-,-,-,-,758.30
SBIN,01-Apr-2024,27-Jun-2024,CE,690.00,-,-,-,87.85,-,92.45,-,-,-,-,-,758.30
SBIN,01-Apr-2024,27-Jun-2024,CE,700.00,-,-,-,80.65,-,85.10,-,-,-,-,-,758.30
SBIN,01-Apr-2024,27-Jun-2024,CE,710.00,-,-,-,73.75,-,78.00,-,-,-,-,-,758.30
SBIN,01-Apr-2024,27-Jun-2024,CE,720.00,-,-,-,67.25,-,71.25,-,-,-,-,-,758.30
SBIN,01-Apr-2024,27-Jun-2024,CE,730.00,-,-,-,61.10,-,64.90,-,-,-,-,-,758.30
SBIN,01-Apr-2024,27-Jun-2024,CE,740.00,-,-,-,55.30,-,58.90,-,-,-,-,-,758.30
SBIN,01-Apr-2024,27-Jun-2024,CE,750.00,-,-,-,49.90,-,53.25,-,-,-,-,-,758.30
SBIN,01-Apr-2024,27-Jun-2024,CE,760.00,-,-,-,44.85,-,48.00,-,-,-,-,-,758.30
SBIN,01-Apr-2024,27-Jun-2024,CE,770.00,-,-,-,40.15,-,43.10,-,-,-,-,-,758.30
SBIN,01-Apr-2024,27-Jun-2024,CE,780.00,-,-,-,35.85,-,38.60,-,-,-,-,-,758.30
SBIN,01-Apr-2024,27-Jun-2024,CE,790.00,-,-,-,31.90,-,34.40,-,-,-,-,-,758.30
SBIN,01-Apr-2024,27-Jun-2024,CE,800.00,-,-,-,28.25,-,30.60,-,-,-,-,-,758.30
SBIN,01-Apr-2024,27-Jun-2024,CE,810.00,-,-,-,24.95,-,27.10,-,-,-,-,-,758.30
SBIN,01-Apr-2024,27-Jun-2024,CE,820.00,-,-,-,22.00,-,23.90,-,-,-,-,-,758.30
SBIN,01-Apr-2024,27-Jun-2024,CE,840.00,-,-,-,16.90,-,18.50,-,-,-,-,-,758.30
SBIN,01-Apr-2024,27-Jun-2024,CE,860.00,-,-,-,12.80,-,14.05,-,-,-,-,-,758.30
SBIN,02-Apr-2024,25-Apr-2024,CE,620.00,149.00,153.00,149.00,151.35,153.00,151.35,3.00,34.71,6.81,97500.00,-,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,630.00,-,-,-,115.90,115.90,139.35,-,-,-,12000.00,-,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,640.00,-,-,-,120.15,120.15,129.40,-,-,-,60000.00,-,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,650.00,112.50,122.50,112.50,122.35,122.50,122.35,6.00,69.10,10.60,84000.00,3000.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,660.00,-,-,-,100.75,100.75,109.70,-,-,-,18000.00,-,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,670.00,-,-,-,85.00,85.00,100.00,-,-,-,39000.00,-,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,675.00,-,-,-,80.75,80.75,95.15,-,-,-,1500.00,-,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,680.00,83.95,86.95,83.95,85.95,85.95,90.40,6.00,68.94,7.74,60000.00,-6000.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,690.00,79.90,79.90,79.90,79.90,79.90,81.00,1.00,11.55,1.20,25500.00,-,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,700.00,62.60,74.90,61.40,73.40,74.00,73.40,110.00,1268.06,113.06,708000.00,-27000.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,705.00,-,-,-,43.50,43.25,67.40,-,-,-,13500.00,-,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,710.00,58.60,63.85,58.60,63.85,63.85,63.85,9.00,104.04,8.19,49500.00,-,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,715.00,48.80,55.30,48.80,55.30,55.30,58.85,4.00,46.02,3.12,24000.00,-1500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,720.00,46.35,56.40,44.05,55.05,54.65,55.05,205.00,2368.65,154.65,969000.00,-148500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,725.00,40.00,52.00,40.00,51.00,52.00,51.00,6.00,69.45,4.20,25500.00,-,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,730.00,38.00,47.75,35.40,46.50,46.00,46.50,135.00,1561.46,83.21,505500.00,-12000.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,735.00,33.50,41.55,33.50,41.50,41.45,41.50,15.00,173.96,8.59,103500.00,-6000.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,740.00,28.80,39.70,28.30,38.55,37.55,38.55,1426.00,16550.34,721.74,987000.00,-475500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,745.00,26.00,35.80,25.20,34.60,34.00,34.60,210.00,2442.65,95.90,208500.00,-28500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,750.00,23.20,32.15,22.00,30.85,30.30,30.85,4032.00,46961.77,1601.77,2256000.00,-757500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,755.00,20.50,28.65,19.30,27.55,26.80,27.55,1732.00,20210.10,595.20,241500.00,-238500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,760.00,18.30,25.40,16.75,24.40,23.85,24.40,11004.00,128847.38,3401.78,2226000.00,-696000.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,765.00,15.25,22.50,14.45,21.50,21.20,21.50,4698.00,55203.45,1293.90,673500.00,303000.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,770.00,13.15,19.65,12.35,18.80,18.40,18.80,8171.00,96339.08,1964.03,1777500.00,285000.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,775.00,11.85,17.05,10.60,16.20,16.00,16.20,2996.00,35435.80,607.30,466500.00,10500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,780.00,9.65,14.80,8.95,14.10,13.95,14.10,10111.00,120153.44,1854.74,3282000.00,1005000.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,785.00,8.15,12.70,7.60,12.05,11.85,12.05,1720.00,20519.80,266.80,360000.00,76500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,790.00,6.95,10.95,6.35,10.40,10.25,10.40,2472.00,29625.02,331.82,1117500.00,148500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,795.00,5.95,9.35,5.45,8.80,8.85,8.80,803.00,9665.95,90.17,264000.00,39000.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,800.00,4.95,7.95,4.65,7.65,7.45,7.65,8112.00,98129.79,785.79,5106000.00,757500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,805.00,4.05,6.75,3.90,6.40,6.35,6.40,425.00,5166.71,34.84,232500.00,4500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,810.00,3.40,5.70,3.30,5.35,5.40,5.35,1357.00,16579.45,91.90,742500.00,157500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,815.00,2.95,4.75,2.75,4.60,4.55,4.60,131.00,1609.18,7.70,144000.00,33000.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,820.00,2.60,4.10,2.35,3.85,3.90,3.85,1871.00,23105.27,91.97,1215000.00,181500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,825.00,2.25,3.45,1.95,3.30,3.25,3.30,153.00,1899.67,6.29,172500.00,37500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,830.00,1.90,2.95,1.70,2.75,2.75,2.75,643.00,8028.78,23.43,481500.00,34500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,835.00,1.60,2.50,1.55,2.40,2.45,2.40,118.00,1481.73,3.78,60000.00,19500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,840.00,1.35,2.20,1.25,2.05,2.00,2.05,415.00,5239.75,10.75,426000.00,70500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,845.00,1.20,1.90,1.20,1.85,1.70,1.85,79.00,1003.20,1.88,45000.00,28500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,850.00,1.15,1.65,1.00,1.55,1.60,1.55,1501.00,19167.89,30.14,1614000.00,64500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,860.00,0.90,1.25,0.80,1.15,1.15,1.15,355.00,4585.04,5.54,292500.00,93000.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,870.00,0.75,1.00,0.60,0.90,0.90,0.90,272.00,3552.86,3.26,265500.00,-6000.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,880.00,0.50,0.75,0.50,0.75,0.70,0.75,188.00,2483.40,1.80,333000.00,82500.00,744.80
SBIN,02-Apr-2024,25-Apr-2024,CE,890.00,0.50,0.65,0.40,0.60,0.65,0.60,435.00,5810.79,3.54,396000.00,102000.00,744.80
SBIN,02-Apr-2024,30-May-2024,CE,650.00,-,-,-,116.75,-,126.10,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,660.00,-,-,-,108.60,-,116.95,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,670.00,-,-,-,100.65,-,108.05,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,680.00,-,-,-,93.00,-,99.40,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,690.00,-,-,-,85.70,-,91.00,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,700.00,-,-,-,78.65,-,82.90,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,705.00,-,-,-,68.60,-,79.00,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,710.00,-,-,-,71.95,-,75.20,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,715.00,-,-,-,61.55,-,71.50,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,720.00,-,-,-,51.95,51.95,67.85,-,-,-,16500.00,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,725.00,-,-,-,55.00,-,64.30,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,730.00,-,-,-,59.70,-,60.85,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,735.00,-,-,-,48.85,-,57.55,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,740.00,44.85,49.00,42.05,49.00,49.00,54.35,3.00,35.34,2.04,18000.00,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,745.00,-,-,-,43.15,-,51.25,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,750.00,37.25,43.00,35.05,42.15,42.25,42.15,70.00,829.01,41.51,723000.00,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,755.00,-,-,-,37.90,37.90,45.40,-,-,-,1500.00,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,760.00,31.40,36.90,29.60,36.05,36.10,36.05,81.00,963.46,40.06,139500.00,73500.00,744.80
SBIN,02-Apr-2024,30-May-2024,CE,765.00,-,-,-,33.10,-,39.95,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,770.00,26.10,32.05,26.10,31.35,31.50,31.35,38.00,456.40,17.50,45000.00,24000.00,744.80
SBIN,02-Apr-2024,30-May-2024,CE,775.00,-,-,-,28.80,-,35.00,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,780.00,22.40,27.00,22.40,26.00,26.20,26.00,33.00,398.38,12.28,45000.00,33000.00,744.80
SBIN,02-Apr-2024,30-May-2024,CE,785.00,-,-,-,24.85,-,30.50,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,790.00,-,-,-,31.45,-,28.40,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,795.00,-,-,-,21.35,-,26.40,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,800.00,15.85,19.45,15.20,18.90,18.75,18.90,210.00,2574.71,54.71,640500.00,49500.00,744.80
SBIN,02-Apr-2024,30-May-2024,CE,805.00,-,-,-,18.25,-,22.75,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,810.00,-,-,-,12.00,12.00,21.05,-,-,-,4500.00,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,815.00,-,-,-,15.50,-,19.50,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,820.00,-,-,-,12.00,12.00,18.00,-,-,-,6000.00,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,830.00,-,-,-,19.30,-,15.30,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,840.00,7.00,9.00,7.00,9.00,9.00,12.95,13.00,165.36,1.56,66000.00,12000.00,744.80
SBIN,02-Apr-2024,30-May-2024,CE,850.00,6.00,7.50,6.00,7.20,7.20,7.20,15.00,192.79,1.54,25500.00,12000.00,744.80
SBIN,02-Apr-2024,30-May-2024,CE,860.00,-,-,-,3.00,3.00,9.10,-,-,-,4500.00,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,870.00,-,-,-,11.25,-,7.55,-,-,-,-,-,744.80
SBIN,02-Apr-2024,30-May-2024,CE,880.00,3.50,4.45,3.50,3.75,3.75,3.75,5.00,66.28,0.28,7500.00,6000.00,744.80
SBIN,02-Apr-2024,27-Jun-2024,CE,660.00,-,-,-,111.35,-,123.25,-,-,-,-,-,744.80
SBIN,02-Apr-2024,27-Jun-2024,CE,680.00,-,-,-,95.40,-,106.60,-,-,-,-,-,744.80
SBIN,02-Apr-2024,27-Jun-2024,CE,700.00,-,-,-,80.65,-,91.05,-,-,-,-,-,744.80
SBIN,02-Apr-2024,27-Jun-2024,CE,710.00,-,-,-,73.75,-,83.75,-,-,-,-,-,744.80
SBIN,02-Apr-2024,27-Jun-2024,CE,720.00,-,-,-,67.25,-,76.70,-,-,-,-,-,744.80
SBIN,02-Apr-2024,27-Jun-2024,CE,730.00,-,-,-,61.10,-,70.05,-,-,-,-,-,744.80
SBIN,02-Apr-2024,27-Jun-2024,CE,740.00,-,-,-,55.30,-,63.75,-,-,-,-,-,744.80
SBIN,02-Apr-2024,27-Jun-2024,CE,750.00,-,-,-,49.90,-,57.85,-,-,-,-,-,744.80
SBIN,02-Apr-2024,27-Jun-2024,CE,760.00,-,-,-,44.85,-,52.30,-,-,-,-,-,744.80
SBIN,02-Apr-2024,27-Jun-2024,CE,770.00,-,-,-,40.15,-,47.10,-,-,-,-,-,744.80
SBIN,02-Apr-2024,27-Jun-2024,CE,780.00,-,-,-,35.85,-,42.30,-,-,-,-,-,744.80
SBIN,02-Apr-2024,27-Jun-2024,CE,790.00,-,-,-,31.90,-,37.85,-,-,-,-,-,744.80
SBIN,02-Apr-2024,27-Jun-2024,CE,800.00,28.00,28.10,28.00,28.10,28.10,33.70,2.00,24.84,0.84,3000.00,3000.00,744.80
SBIN,02-Apr-2024,27-Jun-2024,CE,810.00,-,-,-,24.95,-,29.95,-,-,-,-,-,744.80
SBIN,02-Apr-2024,27-Jun-2024,CE,820.00,-,-,-,22.00,-,26.55,-,-,-,-,-,744.80
