Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BAJAJFINSV,14-Jun-2024,29-Aug-2024,CE,1680.00,-,-,-,40.45,-,60.25,-,-,-,-,-,1591.75
BAJAJFINSV,14-Jun-2024,29-Aug-2024,CE,1720.00,-,-,-,31.20,-,47.25,-,-,-,-,-,1591.75
BAJAJFINSV,14-Jun-2024,29-Aug-2024,CE,1760.00,-,-,-,23.65,-,36.65,-,-,-,-,-,1591.75
BAJAJFINSV,14-Jun-2024,29-Aug-2024,CE,1840.00,-,-,-,13.20,-,21.15,-,-,-,-,-,1591.75
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1240.00,-,-,-,427.35,-,360.20,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1280.00,-,-,-,389.15,-,320.25,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1300.00,-,-,-,373.00,-,300.30,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1320.00,-,-,-,351.60,-,280.35,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1340.00,-,-,-,334.55,-,260.35,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1360.00,-,-,-,315.05,-,240.40,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1380.00,-,-,-,296.95,-,220.45,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1400.00,-,-,-,193.00,193.00,200.50,-,-,-,13000.00,-,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1420.00,-,-,-,117.90,117.90,180.60,-,-,-,8500.00,-,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1440.00,-,-,-,100.50,100.50,160.85,-,-,-,24500.00,-,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1460.00,-,-,-,136.65,136.65,141.25,-,-,-,15500.00,-,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1480.00,-,-,-,113.55,113.55,122.00,-,-,-,24500.00,-,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1500.00,94.50,103.40,92.00,99.90,100.00,99.90,44.00,350.95,20.95,73000.00,-16500.00,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1520.00,75.10,75.10,75.00,75.00,75.00,85.60,4.00,31.90,1.50,47500.00,-500.00,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1540.00,62.70,65.55,56.15,63.45,64.05,63.45,46.00,368.30,14.10,79000.00,-10000.00,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1560.00,47.05,50.45,39.70,46.10,46.05,46.10,561.00,4501.73,125.93,143500.00,-11000.00,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1580.00,22.00,35.60,22.00,31.70,31.70,31.70,1363.00,10977.35,209.65,381500.00,-29000.00,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1600.00,17.50,24.00,16.75,20.30,20.10,20.30,4071.00,32971.76,403.76,1365500.00,-,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1620.00,10.55,15.50,10.15,12.35,12.20,12.35,1475.00,12038.27,90.77,432000.00,7000.00,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1640.00,7.10,9.80,6.15,7.35,7.45,7.35,1711.00,14092.67,62.47,443500.00,9000.00,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1660.00,4.80,6.20,3.80,4.35,4.35,4.35,1369.00,11394.78,32.08,404000.00,63500.00,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1680.00,3.45,4.05,2.55,2.85,2.90,2.85,564.00,4746.78,9.19,125000.00,-20000.00,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1700.00,2.75,3.05,1.85,2.10,2.10,2.10,919.00,7822.38,10.88,611000.00,37000.00,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1720.00,2.00,2.00,1.20,1.35,1.30,1.35,99.00,852.15,0.75,121500.00,500.00,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1740.00,0.85,1.45,0.85,1.00,1.00,1.00,135.00,1175.32,0.82,46500.00,-8500.00,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1760.00,0.70,1.00,0.70,0.80,0.80,0.80,72.00,633.89,0.29,73500.00,-16000.00,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1800.00,0.90,0.95,0.50,0.80,0.70,0.80,374.00,3367.38,1.38,380000.00,-63000.00,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1820.00,0.80,0.80,0.25,0.35,0.35,0.10,12.00,109.23,0.03,80000.00,-,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1840.00,0.30,0.40,0.20,0.20,0.20,0.20,18.00,165.62,0.02,90500.00,-4000.00,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1900.00,0.30,0.30,0.20,0.20,0.20,-,3.00,28.50,-,44000.00,-,1597.95
BAJAJFINSV,18-Jun-2024,27-Jun-2024,CE,1940.00,0.30,0.30,0.25,0.25,0.25,-,14.00,135.82,0.02,35000.00,3000.00,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1240.00,-,-,-,439.20,-,367.30,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1280.00,-,-,-,401.00,-,327.80,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1300.00,-,-,-,242.85,-,308.20,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1320.00,-,-,-,363.40,-,288.65,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1340.00,-,-,-,206.90,-,269.30,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1360.00,-,-,-,326.70,-,250.15,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1380.00,-,-,-,173.00,-,231.30,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1400.00,-,-,-,291.20,-,212.75,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1420.00,-,-,-,141.75,-,194.70,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1440.00,-,-,-,257.15,-,177.10,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1460.00,-,-,-,113.60,-,160.15,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1480.00,-,-,-,224.90,-,143.90,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1500.00,125.25,125.25,112.20,115.00,115.00,128.45,5.00,40.44,2.94,3000.00,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1520.00,-,-,-,101.40,101.40,113.80,-,-,-,500.00,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1540.00,-,-,-,91.80,91.80,100.15,-,-,-,500.00,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1560.00,-,-,-,166.80,-,87.50,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1580.00,-,-,-,69.60,69.60,75.90,-,-,-,500.00,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1600.00,52.00,54.65,44.50,49.50,51.00,49.50,115.00,947.86,27.86,76000.00,18500.00,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1620.00,41.00,41.00,41.00,41.00,41.00,55.75,1.00,8.30,0.20,500.00,500.00,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1640.00,30.90,32.00,27.30,31.95,32.00,31.95,11.00,91.89,1.69,6000.00,5000.00,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1660.00,-,-,-,26.60,-,39.70,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1680.00,-,-,-,98.40,-,33.10,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1700.00,16.00,18.20,13.75,15.45,15.90,15.45,164.00,1406.81,12.81,94500.00,34500.00,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1720.00,-,-,-,20.00,20.00,22.55,-,-,-,1000.00,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1740.00,-,-,-,12.60,-,18.30,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1760.00,-,-,-,65.65,-,14.80,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1800.00,6.30,6.30,4.10,4.80,4.80,4.80,18.00,162.47,0.47,21500.00,7000.00,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1840.00,-,-,-,42.05,-,5.85,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,25-Jul-2024,CE,1920.00,-,-,-,10.00,10.00,2.05,-,-,-,500.00,-,1597.95
BAJAJFINSV,18-Jun-2024,29-Aug-2024,CE,1200.00,-,-,-,348.35,-,415.90,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,29-Aug-2024,CE,1280.00,-,-,-,275.05,-,339.15,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,29-Aug-2024,CE,1320.00,-,-,-,240.45,-,301.85,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,29-Aug-2024,CE,1360.00,-,-,-,207.75,-,265.80,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,29-Aug-2024,CE,1400.00,-,-,-,177.35,-,231.30,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,29-Aug-2024,CE,1440.00,-,-,-,149.35,-,198.80,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,29-Aug-2024,CE,1480.00,-,-,-,124.15,-,168.65,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,29-Aug-2024,CE,1520.00,-,-,-,101.90,-,141.00,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,29-Aug-2024,CE,1560.00,-,-,-,82.50,-,116.35,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,29-Aug-2024,CE,1600.00,-,-,-,65.90,-,94.60,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,29-Aug-2024,CE,1640.00,-,-,-,51.95,-,75.80,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,29-Aug-2024,CE,1680.00,-,-,-,40.45,-,59.90,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,29-Aug-2024,CE,1720.00,-,-,-,31.20,-,46.70,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,29-Aug-2024,CE,1760.00,-,-,-,23.65,-,35.95,-,-,-,-,-,1597.95
BAJAJFINSV,18-Jun-2024,29-Aug-2024,CE,1840.00,-,-,-,13.20,-,20.40,-,-,-,-,-,1597.95
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1240.00,-,-,-,427.35,-,356.85,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1280.00,-,-,-,389.15,-,316.90,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1300.00,-,-,-,373.00,-,296.95,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1320.00,-,-,-,351.60,-,276.95,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1340.00,-,-,-,334.55,-,257.00,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1360.00,-,-,-,315.05,-,237.05,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1380.00,-,-,-,296.95,-,217.05,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1400.00,195.00,195.00,195.00,195.00,195.00,197.10,1.00,7.97,0.97,12500.00,-500.00,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1420.00,-,-,-,117.90,117.90,177.20,-,-,-,8500.00,-,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1440.00,-,-,-,100.50,100.50,157.35,-,-,-,24500.00,-,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1460.00,-,-,-,136.65,136.65,137.70,-,-,-,15500.00,-,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1480.00,-,-,-,113.55,113.55,118.35,-,-,-,24500.00,-,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1500.00,93.65,100.00,86.55,93.55,93.55,93.55,21.00,167.35,9.86,69000.00,-4000.00,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1520.00,67.70,75.30,67.55,74.55,74.55,74.55,7.00,55.68,2.48,47000.00,-500.00,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1540.00,58.15,63.25,50.95,58.00,58.05,58.00,78.00,623.14,22.54,68000.00,-11000.00,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1560.00,43.00,46.95,33.95,41.15,40.05,41.15,745.00,5960.85,149.85,155000.00,11500.00,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1580.00,30.25,32.00,21.70,26.85,26.30,26.85,1234.00,9915.87,167.27,345000.00,-36500.00,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1600.00,18.00,20.30,13.25,15.85,15.55,15.85,4011.00,32423.29,335.29,1418500.00,53000.00,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1620.00,10.35,12.00,7.85,9.25,9.20,9.25,1089.00,8874.78,53.88,439500.00,7500.00,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1640.00,6.80,7.25,4.80,5.40,5.50,5.40,1542.00,12689.70,45.30,461500.00,18000.00,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1660.00,4.10,4.35,2.95,3.30,3.30,3.30,978.00,8134.97,17.57,387000.00,-17000.00,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1680.00,3.00,3.00,2.05,2.20,2.20,2.20,345.00,2902.18,4.18,127500.00,2500.00,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1700.00,1.90,2.15,1.60,1.75,1.70,1.75,756.00,6433.01,7.01,613500.00,2500.00,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1720.00,1.15,1.45,1.00,1.00,1.00,1.00,43.00,370.04,0.24,119500.00,-2000.00,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1740.00,1.00,1.00,0.75,0.90,0.85,0.90,46.00,400.41,0.21,39000.00,-7500.00,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1760.00,0.80,0.80,0.65,0.65,0.65,0.65,31.00,272.91,0.11,62500.00,-11000.00,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1800.00,0.70,0.75,0.50,0.60,0.60,0.60,91.00,819.28,0.28,365000.00,-15000.00,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1820.00,0.30,0.30,0.30,0.30,0.30,0.05,1.00,9.10,-,80000.00,-,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1840.00,0.20,0.30,0.20,0.25,0.25,0.05,13.00,119.62,0.02,89500.00,-1000.00,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1900.00,0.15,0.15,0.05,0.10,0.05,0.10,10.00,95.01,0.01,44000.00,-,1594.90
BAJAJFINSV,19-Jun-2024,27-Jun-2024,CE,1940.00,0.15,0.15,0.15,0.15,0.15,-,5.00,48.50,-,32500.00,-2500.00,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1240.00,-,-,-,439.20,-,363.90,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1280.00,-,-,-,401.00,-,324.45,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1300.00,-,-,-,242.85,-,304.80,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1320.00,-,-,-,363.40,-,285.25,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1340.00,-,-,-,206.90,-,265.90,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1360.00,-,-,-,326.70,-,246.70,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1380.00,-,-,-,173.00,-,227.85,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1400.00,-,-,-,291.20,-,209.30,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1420.00,-,-,-,141.75,-,191.20,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1440.00,-,-,-,257.15,-,173.65,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1460.00,-,-,-,113.60,-,156.70,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1480.00,-,-,-,224.90,-,140.45,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1500.00,115.00,115.00,115.00,115.00,115.00,125.05,1.00,8.07,0.57,3000.00,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1520.00,-,-,-,101.40,101.40,110.50,-,-,-,500.00,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1540.00,77.00,77.00,77.00,77.00,77.00,96.95,1.00,8.09,0.39,1000.00,500.00,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1560.00,-,-,-,166.80,-,84.40,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1580.00,58.75,58.75,54.30,54.30,54.30,72.90,3.00,24.55,0.85,1500.00,1000.00,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1600.00,53.15,53.15,42.20,47.85,47.95,47.85,102.00,839.76,23.76,84000.00,8000.00,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1620.00,38.35,38.35,33.55,35.90,35.90,53.10,12.00,99.30,2.10,5500.00,5000.00,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1640.00,25.15,33.35,25.15,29.70,29.40,29.70,89.00,742.81,13.01,43500.00,37500.00,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1660.00,-,-,-,26.60,-,37.45,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1680.00,17.50,18.75,17.50,18.75,18.75,18.75,3.00,25.47,0.27,1500.00,1500.00,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1700.00,14.55,16.20,12.95,15.10,15.50,15.10,58.00,497.16,4.16,100000.00,5500.00,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1720.00,-,-,-,20.00,20.00,20.85,-,-,-,1000.00,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1740.00,-,-,-,12.60,-,16.85,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1760.00,-,-,-,65.65,-,13.55,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1800.00,4.90,5.20,4.00,5.10,5.10,5.10,10.00,90.23,0.23,23500.00,2000.00,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1840.00,-,-,-,42.05,-,5.20,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,25-Jul-2024,CE,1920.00,-,-,-,10.00,10.00,1.75,-,-,-,500.00,-,1594.90
BAJAJFINSV,19-Jun-2024,29-Aug-2024,CE,1200.00,-,-,-,348.35,-,412.55,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,29-Aug-2024,CE,1280.00,-,-,-,275.05,-,335.70,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,29-Aug-2024,CE,1320.00,-,-,-,240.45,-,298.45,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,29-Aug-2024,CE,1360.00,-,-,-,207.75,-,262.40,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,29-Aug-2024,CE,1400.00,-,-,-,177.35,-,227.95,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,29-Aug-2024,CE,1440.00,-,-,-,149.35,-,195.45,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,29-Aug-2024,CE,1480.00,-,-,-,124.15,-,165.40,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,29-Aug-2024,CE,1520.00,-,-,-,101.90,-,137.90,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,29-Aug-2024,CE,1560.00,-,-,-,82.50,-,113.40,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,29-Aug-2024,CE,1600.00,-,-,-,65.90,-,91.90,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,29-Aug-2024,CE,1640.00,-,-,-,51.95,-,73.35,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,29-Aug-2024,CE,1680.00,-,-,-,40.45,-,57.70,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,29-Aug-2024,CE,1720.00,-,-,-,31.20,-,44.75,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,29-Aug-2024,CE,1760.00,-,-,-,23.65,-,34.30,-,-,-,-,-,1594.90
BAJAJFINSV,19-Jun-2024,29-Aug-2024,CE,1840.00,-,-,-,13.20,-,19.20,-,-,-,-,-,1594.90
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1240.00,-,-,-,427.35,-,347.70,-,-,-,-,-,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1280.00,-,-,-,389.15,-,307.75,-,-,-,-,-,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1300.00,-,-,-,373.00,-,287.80,-,-,-,-,-,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1320.00,-,-,-,351.60,-,267.80,-,-,-,-,-,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1340.00,-,-,-,334.55,-,247.85,-,-,-,-,-,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1360.00,-,-,-,315.05,-,227.85,-,-,-,-,-,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1380.00,-,-,-,296.95,-,207.90,-,-,-,-,-,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1400.00,-,-,-,195.00,195.00,187.95,-,-,-,12500.00,-,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1420.00,-,-,-,117.90,117.90,168.00,-,-,-,8500.00,-,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1440.00,-,-,-,100.50,100.50,148.15,-,-,-,24500.00,-,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1460.00,-,-,-,136.65,136.65,128.45,-,-,-,15500.00,-,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1480.00,102.00,102.20,100.05,100.05,100.05,109.15,3.00,23.72,1.52,23500.00,-1000.00,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1500.00,79.95,88.90,75.00,87.05,87.30,87.05,67.00,530.36,27.86,57500.00,-11500.00,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1520.00,69.05,69.05,62.05,62.05,62.05,72.75,2.00,15.86,0.66,46500.00,-500.00,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1540.00,46.95,52.20,41.40,50.00,50.65,50.00,135.00,1071.78,32.28,53500.00,-14500.00,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1560.00,41.15,41.15,26.80,34.25,34.10,34.25,747.00,5944.81,118.21,176500.00,21500.00,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1580.00,27.65,27.65,16.35,21.20,21.20,21.20,2421.00,19368.49,242.59,404000.00,59000.00,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1600.00,19.55,19.65,9.35,11.90,11.80,11.90,3373.00,27178.41,194.41,1434500.00,16000.00,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1620.00,10.35,10.35,5.35,6.55,6.65,6.55,1725.00,14028.57,56.07,467000.00,27500.00,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1640.00,5.50,5.55,3.30,3.80,3.85,3.80,1299.00,10676.98,25.18,454000.00,-7500.00,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1660.00,3.05,3.40,1.85,2.10,2.05,2.10,645.00,5360.69,7.19,373000.00,-14000.00,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1680.00,1.55,1.55,1.10,1.40,1.40,1.40,302.00,2538.80,2.00,103000.00,-24500.00,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1700.00,1.65,1.75,0.75,1.05,0.95,1.05,905.00,7697.10,4.59,498000.00,-115500.00,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1720.00,1.00,1.00,0.40,0.65,0.65,0.65,173.00,1488.25,0.45,112500.00,-7000.00,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1740.00,0.60,0.60,0.30,0.45,0.45,0.45,66.00,574.35,0.15,33500.00,-5500.00,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1760.00,0.45,0.45,0.30,0.35,0.35,0.35,19.00,167.24,0.04,64500.00,2000.00,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1800.00,0.40,0.55,0.30,0.45,0.45,0.45,201.00,1809.43,0.43,345000.00,-20000.00,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1820.00,0.05,0.15,0.05,0.15,0.15,0.15,30.00,273.02,0.02,80000.00,-,1586.00
BAJAJFINSV,20-Jun-2024,27-Jun-2024,CE,1840.00,0.10,0.15,0.10,0.10,0.10,0.10,11.00,101.21,0.01,87000.00,-2500.00,1586.00
