Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,480.00,270.00,270.00,270.00,270.00,270.00,270.00,4.00,37.50,13.50,5000.00,5000.00,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,490.00,-,-,-,168.95,-,256.10,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,500.00,-,-,-,160.30,-,246.15,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,510.00,-,-,-,151.85,-,236.20,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,520.00,-,-,-,143.60,-,226.25,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,530.00,-,-,-,135.55,-,216.30,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,540.00,-,-,-,127.75,-,206.35,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,550.00,-,-,-,120.20,-,196.40,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,560.00,-,-,-,112.90,-,186.45,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,570.00,-,-,-,105.80,-,176.50,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,580.00,-,-,-,99.05,-,166.55,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,590.00,-,-,-,92.50,-,156.65,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,600.00,-,-,-,137.00,137.00,146.80,-,-,-,3750.00,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,610.00,-,-,-,80.35,-,136.95,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,620.00,-,-,-,123.00,123.00,127.20,-,-,-,7500.00,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,630.00,-,-,-,69.35,-,117.55,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,640.00,112.50,112.50,112.50,112.50,112.50,112.50,1.00,9.41,1.41,1250.00,1250.00,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,650.00,-,-,-,98.00,98.00,98.65,-,-,-,38750.00,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,660.00,-,-,-,82.00,82.00,89.50,-,-,-,2500.00,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,670.00,-,-,-,82.55,82.55,80.70,-,-,-,6250.00,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,680.00,-,-,-,80.75,80.75,72.15,-,-,-,22500.00,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,690.00,70.50,71.30,70.50,70.65,70.65,64.05,4.00,38.04,3.54,2500.00,-,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,700.00,64.60,64.60,56.60,57.50,56.85,57.50,13.00,123.62,9.87,123750.00,-3750.00,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,710.00,52.80,55.20,52.80,54.70,54.70,49.20,5.00,47.74,3.37,55000.00,-2500.00,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,720.00,49.10,51.50,42.60,43.95,43.05,43.95,45.00,431.08,26.08,166250.00,-10000.00,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,730.00,41.15,45.00,36.85,37.55,37.80,37.55,156.00,1504.57,81.07,313750.00,-7500.00,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,740.00,36.80,39.55,31.65,32.60,32.45,32.60,565.00,5480.22,253.97,631250.00,-68750.00,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,750.00,33.05,34.40,27.15,28.30,27.55,28.30,1637.00,15986.42,639.55,1525000.00,11250.00,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,760.00,31.00,31.00,22.75,23.75,23.35,23.75,716.00,7038.42,236.42,517500.00,20000.00,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,770.00,23.15,25.00,19.10,19.85,19.55,19.85,346.00,3425.55,95.30,340000.00,28750.00,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,780.00,19.05,21.20,16.00,16.75,16.50,16.75,492.00,4912.53,115.53,447500.00,60000.00,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,790.00,16.00,18.05,13.30,13.80,13.95,13.80,230.00,2316.25,45.00,113750.00,-16250.00,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,800.00,14.25,15.15,10.95,11.70,11.50,11.70,1137.00,11554.96,184.96,1298750.00,-56250.00,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,810.00,11.20,12.50,9.20,9.75,9.65,9.75,239.00,2451.73,31.85,328750.00,7500.00,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,820.00,9.95,10.65,7.55,7.95,8.10,7.95,146.00,1512.75,16.25,161250.00,-8750.00,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,830.00,7.05,8.95,6.25,6.75,6.75,6.75,105.00,1098.97,9.60,98750.00,-1250.00,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,840.00,6.20,7.30,5.60,5.70,5.60,5.70,39.00,412.51,3.01,61250.00,5000.00,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,850.00,4.80,6.05,4.35,4.55,4.70,4.55,268.00,2864.73,17.23,308750.00,-25000.00,744.00
JINDALSTEL,01-Jan-2024,25-Jan-2024,CE,860.00,5.05,5.10,3.55,3.80,4.00,3.80,211.00,2279.67,11.42,267500.00,52500.00,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,560.00,-,-,-,133.60,-,190.75,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,570.00,-,-,-,125.95,-,181.10,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,580.00,-,-,-,118.60,-,171.60,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,590.00,-,-,-,111.45,-,162.20,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,600.00,-,-,-,104.55,-,152.90,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,610.00,-,-,-,97.85,-,143.75,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,620.00,-,-,-,91.50,-,134.80,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,630.00,-,-,-,85.45,-,126.00,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,640.00,-,-,-,79.65,-,117.45,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,650.00,-,-,-,74.10,-,109.15,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,660.00,-,-,-,68.90,-,101.15,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,670.00,-,-,-,63.90,-,93.40,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,680.00,-,-,-,59.20,-,85.95,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,690.00,-,-,-,54.75,-,78.90,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,700.00,-,-,-,50.60,-,72.15,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,710.00,-,-,-,46.65,-,65.75,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,720.00,-,-,-,43.00,-,59.70,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,730.00,-,-,-,39.55,-,54.05,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,740.00,-,-,-,36.35,-,48.75,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,750.00,46.30,49.35,46.00,46.55,46.00,46.55,7.00,69.75,4.12,6250.00,3750.00,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,760.00,44.80,46.35,44.80,46.35,46.35,39.30,2.00,20.14,1.14,2500.00,1250.00,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,770.00,-,-,-,27.95,-,35.10,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,780.00,-,-,-,25.60,-,31.20,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,790.00,-,-,-,23.35,-,27.70,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,800.00,-,-,-,21.35,-,24.50,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,810.00,-,-,-,19.40,-,21.60,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,820.00,-,-,-,17.65,-,18.95,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,830.00,-,-,-,16.05,-,16.60,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,840.00,-,-,-,14.60,-,14.50,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,850.00,-,-,-,13.25,-,12.60,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,29-Feb-2024,CE,860.00,-,-,-,12.00,-,10.95,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,630.00,-,-,-,134.95,-,133.20,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,640.00,-,-,-,127.60,-,125.15,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,650.00,-,-,-,120.50,-,117.35,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,660.00,-,-,-,113.65,-,109.80,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,670.00,-,-,-,107.00,-,102.50,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,680.00,-,-,-,100.65,-,95.50,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,690.00,-,-,-,94.55,-,88.80,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,700.00,-,-,-,88.65,-,82.35,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,710.00,-,-,-,83.05,-,76.25,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,720.00,-,-,-,77.70,-,70.45,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,730.00,-,-,-,72.60,-,64.95,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,740.00,-,-,-,67.75,-,59.70,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,750.00,-,-,-,63.15,-,54.80,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,760.00,-,-,-,58.80,-,50.20,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,770.00,-,-,-,54.65,-,45.90,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,780.00,-,-,-,50.75,-,41.85,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,790.00,-,-,-,47.10,-,38.10,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,800.00,-,-,-,43.65,-,34.65,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,810.00,-,-,-,40.40,-,31.40,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,820.00,-,-,-,37.35,-,28.40,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,830.00,-,-,-,34.45,-,25.65,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,840.00,-,-,-,31.80,-,23.15,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,850.00,-,-,-,29.35,-,20.85,-,-,-,-,-,744.00
JINDALSTEL,01-Jan-2024,28-Mar-2024,CE,860.00,-,-,-,27.00,-,18.70,-,-,-,-,-,744.00
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,480.00,-,-,-,270.00,270.00,265.25,-,-,-,5000.00,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,490.00,-,-,-,168.95,-,255.30,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,500.00,-,-,-,160.30,-,245.30,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,510.00,-,-,-,151.85,-,235.35,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,520.00,-,-,-,143.60,-,225.40,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,530.00,-,-,-,135.55,-,215.45,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,540.00,-,-,-,127.75,-,205.50,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,550.00,-,-,-,120.20,-,195.55,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,560.00,-,-,-,112.90,-,185.60,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,570.00,-,-,-,105.80,-,175.65,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,580.00,-,-,-,99.05,-,165.70,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,590.00,-,-,-,92.50,-,155.80,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,600.00,-,-,-,137.00,137.00,145.90,-,-,-,3750.00,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,610.00,-,-,-,80.35,-,136.05,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,620.00,-,-,-,123.00,123.00,126.25,-,-,-,7500.00,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,630.00,-,-,-,69.35,-,116.60,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,640.00,-,-,-,112.50,112.50,107.00,-,-,-,1250.00,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,650.00,-,-,-,98.00,98.00,97.65,-,-,-,38750.00,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,660.00,-,-,-,82.00,82.00,88.50,-,-,-,2500.00,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,670.00,81.65,82.95,72.45,82.95,82.90,82.95,5.00,46.91,5.04,10000.00,3750.00,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,680.00,72.95,75.55,62.90,73.30,72.35,73.30,68.00,639.07,61.07,28750.00,6250.00,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,690.00,63.20,66.15,55.70,65.80,64.70,65.80,10.00,93.92,7.67,5000.00,2500.00,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,700.00,57.00,59.10,48.20,56.75,56.35,56.75,64.00,603.82,43.82,125000.00,1250.00,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,710.00,-,-,-,54.70,54.70,48.05,-,-,-,55000.00,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,720.00,44.10,46.05,34.75,43.40,42.85,43.40,89.00,846.03,45.03,156250.00,-10000.00,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,730.00,37.95,39.75,29.55,37.35,37.10,37.35,273.00,2611.97,120.85,325000.00,11250.00,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,740.00,33.10,34.30,24.90,31.95,31.20,31.95,615.00,5924.17,235.42,600000.00,-31250.00,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,750.00,28.30,29.40,21.00,27.40,26.35,27.40,1196.00,11603.35,390.85,1537500.00,12500.00,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,760.00,23.95,24.70,17.40,22.80,22.55,22.80,710.00,6938.05,193.05,496250.00,-21250.00,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,770.00,20.05,20.90,14.30,19.25,18.45,19.25,522.00,5142.34,118.09,365000.00,25000.00,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,780.00,16.80,17.45,11.50,16.25,15.70,16.25,458.00,4552.56,87.06,426250.00,-21250.00,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,790.00,13.55,14.45,10.00,13.10,13.05,13.10,241.00,2416.97,37.10,105000.00,-8750.00,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,800.00,11.80,12.00,8.00,11.20,10.65,11.20,1099.00,11132.17,142.17,1142500.00,-156250.00,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,810.00,9.50,10.05,6.65,9.10,9.00,9.10,218.00,2230.27,23.02,282500.00,-46250.00,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,820.00,7.95,8.35,5.45,7.30,7.25,7.30,131.00,1354.22,11.47,168750.00,7500.00,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,830.00,6.95,6.95,4.90,6.00,5.95,6.00,44.00,459.69,3.19,93750.00,-5000.00,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,840.00,5.35,5.80,4.10,5.05,4.90,5.05,29.00,306.30,1.80,61250.00,-,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,850.00,4.55,4.85,3.20,4.05,4.00,4.05,148.00,1579.88,7.38,337500.00,28750.00,743.20
JINDALSTEL,02-Jan-2024,25-Jan-2024,CE,860.00,3.80,4.05,2.55,3.25,3.10,3.25,242.00,2611.53,10.03,361250.00,93750.00,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,560.00,-,-,-,133.60,-,189.85,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,570.00,-,-,-,125.95,-,180.20,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,580.00,-,-,-,118.60,-,170.70,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,590.00,-,-,-,111.45,-,161.25,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,600.00,-,-,-,104.55,-,151.95,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,610.00,-,-,-,97.85,-,142.80,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,620.00,-,-,-,91.50,-,133.80,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,630.00,-,-,-,85.45,-,125.05,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,640.00,-,-,-,79.65,-,116.45,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,650.00,-,-,-,74.10,-,108.15,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,660.00,-,-,-,68.90,-,100.10,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,670.00,-,-,-,63.90,-,92.35,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,680.00,-,-,-,59.20,-,84.95,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,690.00,-,-,-,54.75,-,77.85,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,700.00,-,-,-,50.60,-,71.10,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,710.00,-,-,-,46.65,-,64.70,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,720.00,-,-,-,43.00,-,58.70,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,730.00,-,-,-,39.55,-,53.05,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,740.00,-,-,-,36.35,-,47.80,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,750.00,38.55,47.35,38.55,45.50,45.00,45.50,9.00,89.48,5.10,13750.00,7500.00,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,760.00,-,-,-,46.35,46.35,38.40,-,-,-,2500.00,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,770.00,-,-,-,27.95,-,34.20,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,780.00,-,-,-,25.60,-,30.40,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,790.00,-,-,-,23.35,-,26.90,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,800.00,-,-,-,21.35,-,23.75,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,810.00,-,-,-,19.40,-,20.85,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,820.00,-,-,-,17.65,-,18.30,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,830.00,-,-,-,16.05,-,16.00,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,840.00,-,-,-,14.60,-,13.90,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,850.00,-,-,-,13.25,-,12.10,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,29-Feb-2024,CE,860.00,-,-,-,12.00,-,10.45,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,630.00,-,-,-,134.95,-,132.20,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,640.00,-,-,-,127.60,-,124.15,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,650.00,-,-,-,120.50,-,116.35,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,660.00,-,-,-,113.65,-,108.80,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,670.00,-,-,-,107.00,-,101.50,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,680.00,-,-,-,100.65,-,94.50,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,690.00,-,-,-,94.55,-,87.80,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,700.00,-,-,-,88.65,-,81.40,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,710.00,-,-,-,83.05,-,75.30,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,720.00,-,-,-,77.70,-,69.50,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,730.00,-,-,-,72.60,-,64.00,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,740.00,-,-,-,67.75,-,58.80,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,750.00,-,-,-,63.15,-,53.90,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,760.00,-,-,-,58.80,-,49.35,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,770.00,-,-,-,54.65,-,45.05,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,780.00,-,-,-,50.75,-,41.05,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,790.00,-,-,-,47.10,-,37.30,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,800.00,-,-,-,43.65,-,33.85,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,810.00,-,-,-,40.40,-,30.65,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,820.00,-,-,-,37.35,-,27.70,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,830.00,-,-,-,34.45,-,25.00,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,840.00,-,-,-,31.80,-,22.50,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,850.00,-,-,-,29.35,-,20.25,-,-,-,-,-,743.20
JINDALSTEL,02-Jan-2024,28-Mar-2024,CE,860.00,-,-,-,27.00,-,18.15,-,-,-,-,-,743.20
JINDALSTEL,03-Jan-2024,25-Jan-2024,CE,480.00,-,-,-,270.00,270.00,253.95,-,-,-,5000.00,-,732.00
JINDALSTEL,03-Jan-2024,25-Jan-2024,CE,490.00,-,-,-,168.95,-,244.00,-,-,-,-,-,732.00
JINDALSTEL,03-Jan-2024,25-Jan-2024,CE,500.00,-,-,-,160.30,-,234.05,-,-,-,-,-,732.00
JINDALSTEL,03-Jan-2024,25-Jan-2024,CE,510.00,-,-,-,151.85,-,224.05,-,-,-,-,-,732.00
JINDALSTEL,03-Jan-2024,25-Jan-2024,CE,520.00,-,-,-,143.60,-,214.10,-,-,-,-,-,732.00
JINDALSTEL,03-Jan-2024,25-Jan-2024,CE,530.00,-,-,-,135.55,-,204.15,-,-,-,-,-,732.00
JINDALSTEL,03-Jan-2024,25-Jan-2024,CE,540.00,-,-,-,127.75,-,194.20,-,-,-,-,-,732.00
JINDALSTEL,03-Jan-2024,25-Jan-2024,CE,550.00,-,-,-,120.20,-,184.25,-,-,-,-,-,732.00
JINDALSTEL,03-Jan-2024,25-Jan-2024,CE,560.00,-,-,-,112.90,-,174.30,-,-,-,-,-,732.00
JINDALSTEL,03-Jan-2024,25-Jan-2024,CE,570.00,-,-,-,105.80,-,164.35,-,-,-,-,-,732.00
JINDALSTEL,03-Jan-2024,25-Jan-2024,CE,580.00,-,-,-,99.05,-,154.40,-,-,-,-,-,732.00
JINDALSTEL,03-Jan-2024,25-Jan-2024,CE,590.00,-,-,-,92.50,-,144.50,-,-,-,-,-,732.00
JINDALSTEL,03-Jan-2024,25-Jan-2024,CE,600.00,-,-,-,137.00,137.00,134.65,-,-,-,3750.00,-,732.00
